Model Name,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,
670nm,0.059297,,0.056727,0.232494781,0.09979,0.2924671,0.04074,0.279400307,0.032117,0.264315159,0.071984,0.718945326,0.035576,0.31824119,0.145775,0.517109082,0.157279,0.497833929,0.087462,0.702921048,0.124499,0.653441789,0.128687,0.682385924,0.082315,0.855344173,0.075151,0.82243962,0.074516,1.064667877,0.049963,0.634542334,0.072227,0.874133499,0.074337,0.822278993,0.069715,0.996072267,0.050698,0.755855625,0.075309,0.842085456,0.083994,1.393649899,0.070644,0.897196098,0.066128,0.809847443,0.070672,0.897551705,0.069649,0.884559355,0.073456,0.944570552,0.066878,0.859984063,0.067648,0.848668772,0.074683,0.893347481,0.06915,0.867511909,0.069114,0.899986615,0.074925,0.928636549
671nm,0.055891,,0.056737,0.246706506,0.09852,0.306341082,0.040932,0.297823979,0.03185,0.278091285,0.07057,0.747774838,0.035252,0.334559893,0.139733,0.525882768,0.149817,0.503113175,0.081527,0.695151472,0.116943,0.651187589,0.122661,0.69006933,0.07735,0.852733016,0.071065,0.825117621,0.069899,1.059562114,0.047673,0.642355458,0.067974,0.87279421,0.06982,0.819379041,0.065051,0.986073836,0.048201,0.76242111,0.071762,0.851323578,0.079549,1.400331925,0.066578,0.897085177,0.062328,0.809826269,0.06615,0.891318221,0.064938,0.874987492,0.069324,0.945761393,0.062053,0.84656586,0.064057,0.85259091,0.070292,0.892062748,0.064803,0.862520079,0.064061,0.885023041,0.070208,0.923201421
672nm,0.053108,,0.057242,0.261945515,0.097062,0.317623047,0.041039,0.314250082,0.032075,0.294731491,0.068981,0.769240514,0.034992,0.349494877,0.134405,0.532337813,0.142991,0.505353445,0.076104,0.68291618,0.109448,0.641389206,0.117298,0.694478437,0.073219,0.849490423,0.067333,0.822753995,0.066117,1.054752423,0.0455,0.645202834,0.064352,0.869586946,0.066065,0.815940291,0.06131,0.97806723,0.045919,0.764386871,0.06899,0.861327287,0.076045,1.408798444,0.062764,0.890011223,0.059011,0.806907174,0.061929,0.878170688,0.061119,0.866684659,0.065393,0.938882325,0.058593,0.841251083,0.060431,0.846478276,0.066633,0.889940157,0.061001,0.854462467,0.060355,0.877518036,0.065825,0.910925089
673nm,0.050756,,0.058087,0.278129895,0.095475,0.326907585,0.041089,0.329212835,0.03264,0.31382142,0.067271,0.784933935,0.034777,0.363443345,0.129569,0.536964476,0.136605,0.505156192,0.071034,0.666958401,0.101996,0.62541676,0.112394,0.696279877,0.069665,0.845710832,0.063844,0.816271591,0.062913,1.050147602,0.04341,0.644090974,0.061165,0.864821545,0.062836,0.812022436,0.058207,0.971594765,0.043784,0.762621054,0.066752,0.872004852,0.073191,1.418758373,0.059126,0.87727535,0.056027,0.801605205,0.057915,0.859307274,0.057916,0.859322111,0.0616,0.925407834,0.056077,0.842436608,0.056781,0.83220751,0.06348,0.887117023,0.057576,0.843859383,0.057582,0.875995954,0.061671,0.892987428
674nm,0.04884,,0.058362,0.29040937,0.093529,0.332807691,0.041067,0.341944717,0.032948,0.329210156,0.06567,0.796313304,0.034399,0.373595948,0.125684,0.541297693,0.131112,0.50386392,0.067424,0.657898239,0.096601,0.615573238,0.108098,0.695937292,0.066931,0.844396256,0.060393,0.802440666,0.0594,1.030405405,0.042214,0.650917079,0.058148,0.854417305,0.05934,0.796927426,0.05565,0.965354559,0.042578,0.770708851,0.063789,0.865988543,0.069971,1.409550276,0.056506,0.871291999,0.052606,0.782186245,0.055314,0.852912003,0.055065,0.849072557,0.059055,0.921978655,0.053216,0.830819001,0.053743,0.81858208,0.061357,0.891086462,0.054072,0.823593216,0.054743,0.865477301,0.05845,0.879550142
675nm,0.047095,,0.058566,0.302222557,0.091679,0.338312298,0.041034,0.354329759,0.033268,0.344724153,0.064049,0.805434378,0.034093,0.383992208,0.121913,0.544511497,0.125787,0.501311229,0.064094,0.648578339,0.091483,0.604559932,0.104223,0.69585199,0.064412,0.842726447,0.05716,0.787624833,0.056513,1.016648677,0.041109,0.65736553,0.055144,0.840300019,0.056056,0.780717995,0.053274,0.958380224,0.041525,0.779499039,0.061442,0.865032751,0.067322,1.406437229,0.054255,0.867580501,0.04942,0.762041264,0.052981,0.84720823,0.052456,0.838813064,0.056885,0.921006742,0.050609,0.819394044,0.051131,0.807654223,0.059068,0.88962883,0.05104,0.806216806,0.052256,0.856769713,0.055363,0.863965811
676nm,0.04567,,0.058677,0.31224321,0.090078,0.342776028,0.040987,0.364967083,0.033642,0.359476593,0.062372,0.808818859,0.033957,0.394393999,0.118287,0.544800933,0.12073,0.496170184,0.061212,0.638741926,0.086739,0.591094833,0.101194,0.696709699,0.062273,0.84016274,0.054398,0.772954451,0.055015,1.020580919,0.040103,0.661288038,0.052151,0.819487886,0.053261,0.76493616,0.051232,0.950402647,0.040703,0.787909166,0.060508,0.878463648,0.06595,1.420763966,0.052695,0.868926842,0.046787,0.743951693,0.051073,0.842180484,0.050332,0.829961587,0.05539,0.924783775,0.04859,0.811251916,0.049374,0.804235582,0.05631,0.874552528,0.049036,0.79873002,0.050536,0.854422342,0.052467,0.84431978
677nm,0.044169,,0.058837,0.323734562,0.088542,0.348381014,0.040808,0.375721735,0.033241,0.367262288,0.060853,0.815937769,0.033036,0.396736251,0.114967,0.547504218,0.116119,0.493437548,0.058477,0.630939014,0.082707,0.582771715,0.098281,0.699648818,0.060048,0.837675128,0.052028,0.764401527,0.053612,1.028351961,0.039005,0.665039639,0.049688,0.807318415,0.051187,0.760131966,0.049517,0.949804224,0.039248,0.785562436,0.05889,0.884027948,0.064682,1.440801058,0.051007,0.869675089,0.04473,0.735413978,0.049489,0.843793018,0.048839,0.832710445,0.053437,0.922495698,0.046662,0.805537255,0.047669,0.802850084,0.053635,0.861315181,0.047288,0.796433212,0.048064,0.840243358,0.050173,0.834841915
678nm,0.042625,,0.058964,0.336185253,0.087045,0.354896859,0.040618,0.387518749,0.03249,0.371967625,0.059479,0.826402984,0.031794,0.39565146,0.111787,0.551643806,0.111762,0.492125928,0.055828,0.624176686,0.079055,0.57721647,0.095411,0.703820903,0.057806,0.835609112,0.049854,0.7589927,0.052246,1.038450961,0.037874,0.669147098,0.047504,0.79979134,0.049467,0.761198751,0.047963,0.953321277,0.037508,0.777929534,0.057042,0.887303838,0.063442,1.464369312,0.049266,0.870417726,0.042975,0.732153331,0.048042,0.848792441,0.047616,0.841265993,0.051284,0.917397067,0.044811,0.801604399,0.04599,0.802629283,0.051046,0.849432176,0.045691,0.797411058,0.045299,0.82059141,0.04817,0.830546585
679nm,0.040948,,0.058026,0.344386448,0.08571,0.36376551,0.041379,0.410947055,0.031942,0.380670509,0.059482,0.860291196,0.031388,0.406595852,0.10853,0.55750523,0.108277,0.496306535,0.053519,0.622866769,0.076328,0.580129502,0.092329,0.708979279,0.056001,0.842670379,0.047918,0.759395414,0.050743,1.04988271,0.036931,0.67920862,0.045898,0.804399841,0.048083,0.770203962,0.046565,0.963439064,0.035932,0.775763676,0.056891,0.921197776,0.061793,1.48472059,0.04763,0.875976999,0.04188,0.742718989,0.046325,0.85197637,0.045893,0.844031334,0.049372,0.919364804,0.043623,0.812311651,0.044329,0.805325076,0.049328,0.854460904,0.044672,0.811556358,0.043636,0.822839217,0.046385,0.832523706
680nm,0.039402,,0.057396,0.354013215,0.084349,0.372035506,0.041862,0.432056241,0.031522,0.390404954,0.059075,0.88792866,0.03117,0.419614542,0.105112,0.561133077,0.104754,0.49899802,0.050965,0.616415609,0.073375,0.579566949,0.089087,0.710925632,0.05385,0.842096925,0.046172,0.760435532,0.049135,1.056501292,0.03557,0.679845793,0.04439,0.808495836,0.046451,0.773256693,0.045283,0.973675547,0.034437,0.772658859,0.055786,0.938747868,0.060079,1.500177247,0.045702,0.873497679,0.040762,0.751255677,0.0445,0.850523975,0.044167,0.84415938,0.047401,0.917295125,0.041751,0.807957401,0.042665,0.805507273,0.04771,0.85886031,0.043274,0.81700508,0.041721,0.817596806,0.044595,0.831801395
681nm,0.038036,,0.057192,0.365423572,0.082951,0.379008985,0.041963,0.44865268,0.031278,0.401295194,0.058104,0.904698359,0.031213,0.435283964,0.101472,0.561155493,0.101176,0.499262723,0.048071,0.60229351,0.070112,0.573682076,0.085625,0.707837963,0.051224,0.829799733,0.044688,0.762426637,0.04738,1.055352532,0.033631,0.665870475,0.043018,0.811645314,0.044475,0.766951682,0.044163,0.983696367,0.033054,0.768263019,0.053365,0.930258577,0.058276,1.507415725,0.043372,0.858735519,0.039614,0.756317949,0.042524,0.841945707,0.042436,0.840203368,0.045349,0.909102232,0.038935,0.780522071,0.040997,0.801813237,0.046231,0.862124193,0.041358,0.808873622,0.039459,0.801039588,0.0428,0.82699079
682nm,0.035911,,0.056762,0.384137145,0.081001,0.391999579,0.041647,0.471622808,0.031525,0.428397984,0.05628,0.928152204,0.030855,0.455753536,0.098602,0.57755063,0.09785,0.51142247,0.045745,0.607066124,0.06685,0.579358891,0.082869,0.725592365,0.049342,0.846610968,0.043353,0.783418167,0.045452,1.072316127,0.032114,0.673459867,0.042031,0.839949417,0.043014,0.785650187,0.042451,1.001515707,0.032677,0.804443271,0.051903,0.958312095,0.056056,1.535793238,0.041728,0.875074215,0.038299,0.774480495,0.041069,0.861254384,0.040526,0.849867178,0.043639,0.926588998,0.037411,0.794349573,0.039401,0.816198379,0.044851,0.885882281,0.039436,0.81692341,0.037787,0.812489315,0.041253,0.844266934
683nm,0.033979,,0.056217,0.402080662,0.078834,0.403204795,0.041101,0.491904019,0.031888,0.457969452,0.054275,0.94597977,0.030415,0.474798373,0.095847,0.593334727,0.094545,0.522245188,0.043636,0.612003922,0.063572,0.582276208,0.080292,0.743001666,0.047654,0.864138605,0.042028,0.802657211,0.04355,1.085862673,0.030818,0.683028261,0.04108,0.86762239,0.041578,0.802601354,0.040723,1.015375101,0.032474,0.84490122,0.050625,0.987862388,0.053872,1.559878065,0.040282,0.892781635,0.036902,0.788660083,0.03971,0.880104233,0.038722,0.858206903,0.042084,0.944378881,0.036282,0.814180082,0.037826,0.828124832,0.043554,0.90917783,0.037572,0.822564008,0.036422,0.827667573,0.039638,0.857339597
684nm,0.033976,,0.055394,0.396229305,0.076311,0.390335108,0.039955,0.478230712,0.032186,0.462290087,0.05247,0.914600483,0.030079,0.46959465,0.092667,0.573699792,0.091018,0.50280723,0.041867,0.587245179,0.060212,0.551549593,0.077692,0.719005411,0.045972,0.833711497,0.040559,0.774670418,0.042005,1.047432583,0.030071,0.666531132,0.039813,0.840937201,0.039602,0.764525117,0.039674,0.989306994,0.031823,0.828036756,0.049019,0.956608437,0.052413,1.517766336,0.038927,0.862826556,0.035309,0.754681526,0.038154,0.84569282,0.03767,0.834964841,0.040858,0.916947993,0.035439,0.795333103,0.036262,0.793954269,0.042534,0.887964007,0.036008,0.788392955,0.035811,0.813854828,0.037369,0.808334232
685nm,0.03349,,0.054847,0.398009872,0.073935,0.383669829,0.039272,0.476877078,0.03207,0.46730845,0.051277,0.906776113,0.029841,0.472639724,0.090109,0.565958855,0.087726,0.491654087,0.040748,0.579843797,0.057831,0.537426798,0.075816,0.711825964,0.044663,0.821726673,0.038974,0.75519971,0.040715,1.02999859,0.029425,0.661677154,0.038346,0.821704811,0.037994,0.744126477,0.038616,0.976898577,0.031409,0.82912442,0.047767,0.94570313,0.051237,1.50524326,0.038002,0.854547331,0.033753,0.731893316,0.036955,0.831003543,0.03668,0.824819644,0.039872,0.907805315,0.034571,0.787112198,0.035064,0.778865187,0.041246,0.873570729,0.035045,0.778443146,0.035091,0.809064863,0.03568,0.782999421
686nm,0.032602,,0.054531,0.406495116,0.071683,0.382115494,0.038973,0.486136433,0.03161,0.47315134,0.050594,0.919067447,0.029683,0.482942631,0.08807,0.568218789,0.08463,0.487221643,0.04017,0.587188382,0.056265,0.537115696,0.074544,0.718946469,0.043665,0.825246824,0.037292,0.742289665,0.039639,1.030091457,0.028864,0.666740888,0.036712,0.808117871,0.036692,0.738199978,0.037552,0.975856969,0.031192,0.845823454,0.046808,0.951958135,0.050298,1.517905096,0.037433,0.864679589,0.032228,0.717859845,0.036053,0.832802426,0.035743,0.825641614,0.039085,0.914125284,0.033683,0.787782575,0.034173,0.779749035,0.039734,0.864469008,0.034585,0.789149925,0.03428,0.811893966,0.034474,0.777139846
687nm,0.032435,,0.053558,0.4012976,0.069608,0.372964909,0.037933,0.475600021,0.030856,0.464243194,0.049071,0.895990936,0.028675,0.468944578,0.085721,0.555910867,0.081582,0.472092303,0.039113,0.574681334,0.054478,0.522734323,0.072672,0.704500516,0.043197,0.820605313,0.036097,0.722202834,0.038837,1.014446414,0.028522,0.662233108,0.034924,0.772717925,0.035734,0.72262772,0.03684,0.962283541,0.030241,0.824257657,0.046498,0.95052245,0.049426,1.499269507,0.036592,0.849605003,0.031253,0.699726559,0.035841,0.83216804,0.035495,0.824134499,0.038232,0.898779097,0.033091,0.777921612,0.03357,0.769933864,0.038202,0.835417526,0.033186,0.761126756,0.033492,0.79731498,0.033192,0.752092508
688nm,0.031884,,0.052559,0.400617952,0.067722,0.369130298,0.037173,0.47412558,0.030012,0.459348137,0.047835,0.888516686,0.027799,0.462475114,0.083419,0.550331049,0.078878,0.464333015,0.037883,0.566228114,0.052589,0.51332909,0.070759,0.697809683,0.042515,0.821606797,0.03502,0.712763288,0.03807,1.011596726,0.028083,0.663308428,0.033378,0.751274104,0.034945,0.718884518,0.036236,0.962863645,0.029336,0.813408752,0.046157,0.959857541,0.048742,1.504072221,0.03575,0.844399683,0.030575,0.696376672,0.035404,0.836227312,0.03498,0.826212613,0.037395,0.894294552,0.03237,0.774122601,0.032982,0.769520457,0.036846,0.819688668,0.032103,0.749012044,0.032595,0.789370566,0.032166,0.741439979
689nm,0.030336,,0.05162,0.413538357,0.066232,0.37943053,0.03718,0.498413326,0.029018,0.466797996,0.047401,0.9253836,0.027376,0.478678224,0.08128,0.563582133,0.076941,0.476042782,0.036354,0.571102094,0.050512,0.518215039,0.068863,0.713765789,0.04125,0.837838432,0.03412,0.729882059,0.037331,1.042578217,0.027384,0.679803485,0.032407,0.766639908,0.034473,0.745362691,0.035809,1.00007188,0.028664,0.835332202,0.045631,0.997341013,0.048468,1.571936249,0.034951,0.867653068,0.030465,0.729278509,0.034333,0.852311315,0.033738,0.837540534,0.036603,0.920022004,0.031306,0.786881098,0.032374,0.79387848,0.03589,0.839163386,0.031904,0.782353093,0.031444,0.800354177,0.031732,0.768760167
690nm,0.029234,,0.05098,0.423806587,0.065435,0.388995505,0.037287,0.518689882,0.028746,0.479853869,0.047115,0.954472814,0.026989,0.489700498,0.079423,0.571465323,0.075056,0.481885265,0.035175,0.573410616,0.049656,0.528636631,0.067295,0.723806802,0.039995,0.842969961,0.03326,0.738305296,0.036866,1.068403039,0.02676,0.689354607,0.031908,0.783289401,0.034096,0.765001129,0.035185,1.019686457,0.028213,0.853182169,0.04538,1.029243793,0.047458,1.597200123,0.034381,0.885676411,0.030203,0.75026103,0.033371,0.859658169,0.032975,0.849456957,0.035527,0.926638076,0.030445,0.794086081,0.031994,0.814134728,0.035321,0.856990745,0.03155,0.80283649,0.030354,0.801734239,0.031628,0.795124673
691nm,0.028419,,0.050514,0.431975466,0.064905,0.396910036,0.03743,0.535611152,0.02882,0.494885816,0.046925,0.97788571,0.026624,0.496931477,0.077721,0.575256355,0.073287,0.48402147,0.034139,0.572482043,0.049243,0.539273991,0.06594,0.729572164,0.038763,0.840433257,0.032493,0.741964284,0.036462,1.086998722,0.026156,0.69311828,0.031674,0.799843518,0.033761,0.779207989,0.034492,1.028269429,0.027855,0.866513065,0.045236,1.055400781,0.0462,1.599452434,0.033887,0.897985133,0.029893,0.763855586,0.032485,0.860832976,0.032412,0.85889852,0.03438,0.922437454,0.029653,0.795609012,0.031679,0.829236967,0.034952,0.87235775,0.031096,0.813976222,0.029315,0.796496461,0.031613,0.817539343
692nm,0.028638,,0.050521,0.428731474,0.063891,0.387721353,0.037469,0.532069046,0.029187,0.497355123,0.04708,0.973613035,0.026315,0.487408035,0.076354,0.560816711,0.07262,0.475948578,0.032944,0.548218276,0.047624,0.517555524,0.06536,0.717624841,0.037767,0.812576847,0.0326,0.738714964,0.035335,1.045345248,0.025399,0.667911236,0.032097,0.804327036,0.033437,0.765828469,0.034045,1.007182085,0.027443,0.8471682,0.044902,1.039596978,0.045895,1.576742722,0.033087,0.870080675,0.029813,0.755985637,0.031945,0.840049783,0.0317,0.833607078,0.033885,0.902203803,0.028613,0.761834363,0.030914,0.803023954,0.034905,0.864522581,0.030275,0.786425251,0.028554,0.769887049,0.030893,0.792810042
693nm,0.028699,,0.050836,0.430487673,0.063022,0.381634946,0.037631,0.533233678,0.029521,0.501977351,0.04713,0.972575412,0.026548,0.490678512,0.075347,0.552244041,0.072287,0.472759115,0.032194,0.534598875,0.046185,0.500850311,0.064831,0.710303675,0.037298,0.800780374,0.032705,0.739519058,0.034723,1.025056525,0.024799,0.650747069,0.032019,0.800666963,0.032963,0.753367451,0.033765,0.996775439,0.027563,0.849064074,0.04463,1.031103189,0.0456,1.563278028,0.032581,0.854953435,0.029474,0.745800833,0.031653,0.830601918,0.031202,0.81876729,0.033655,0.89417532,0.02806,0.745522492,0.030121,0.780761886,0.035126,0.868147095,0.02954,0.765701873,0.028391,0.763865102,0.030291,0.77570857
694nm,0.028578,,0.051503,0.437982551,0.062319,0.378975699,0.037934,0.539803112,0.029817,0.509157254,0.047059,0.975221961,0.027401,0.508588546,0.074748,0.550173391,0.072335,0.47507604,0.031954,0.532860177,0.044952,0.489543119,0.06436,0.708128883,0.03743,0.807016911,0.032807,0.744966371,0.034698,1.028655493,0.024379,0.642434524,0.031371,0.787784515,0.032317,0.741730424,0.033677,0.998386968,0.028293,0.875241521,0.044427,1.030759067,0.045319,1.560222842,0.032409,0.854040793,0.028839,0.732822701,0.031645,0.833907893,0.03095,0.815593278,0.033729,0.899935702,0.028063,0.748759098,0.029299,0.7626705,0.035654,0.884927746,0.028901,0.752310322,0.028911,0.78114926,0.029825,0.767008829
695nm,0.029093,,0.051849,0.433119753,0.061543,0.367631634,0.037633,0.52604017,0.030036,0.503817688,0.046225,0.940981366,0.027902,0.508720012,0.074996,0.542227364,0.071138,0.458943917,0.031721,0.519610871,0.044477,0.475795952,0.064548,0.697625567,0.037809,0.800758071,0.032061,0.715139125,0.03504,1.020405825,0.024783,0.641519979,0.031046,0.765822383,0.031671,0.714036078,0.033861,0.986071965,0.028811,0.87548875,0.044164,1.006518825,0.0455,1.53872509,0.031947,0.826963594,0.028473,0.710714654,0.031649,0.81924972,0.030945,0.801026338,0.033874,0.887805486,0.028321,0.742266611,0.029207,0.746817397,0.035725,0.870993902,0.02919,0.74638271,0.029067,0.771461838,0.029003,0.732666203
696nm,0.029605,,0.052161,0.42819043,0.060873,0.357340597,0.037438,0.514264032,0.030212,0.498005607,0.045601,0.912224877,0.028123,0.503881689,0.075284,0.534896132,0.06996,0.443538384,0.031687,0.510077215,0.044288,0.465580483,0.064885,0.689139826,0.038176,0.794547741,0.031131,0.68238581,0.035315,1.010628366,0.025162,0.640066222,0.030789,0.746348093,0.03108,0.688593361,0.034011,0.973311096,0.029139,0.870142382,0.044099,0.987655948,0.045841,1.523446345,0.031751,0.807675964,0.028208,0.691923018,0.031723,0.806963705,0.031085,0.790734381,0.033985,0.875310336,0.028547,0.73525038,0.029312,0.736540054,0.035541,0.851522174,0.029614,0.744128587,0.029089,0.758693686,0.02832,0.703039824
697nm,0.029797,,0.05253,0.42844095,0.060559,0.353206651,0.037854,0.516627848,0.030295,0.496155989,0.045973,0.913740583,0.027685,0.492837767,0.075282,0.531435356,0.069446,0.437442696,0.032241,0.515650957,0.044575,0.465578133,0.065342,0.689521778,0.038389,0.793832543,0.030075,0.654990614,0.035214,1.001244532,0.025068,0.633566143,0.030574,0.736360747,0.030654,0.674778907,0.033925,0.964594217,0.029003,0.860500498,0.044651,0.993575002,0.046429,1.533045111,0.032483,0.820972117,0.028111,0.685100529,0.031999,0.808739549,0.031534,0.796987185,0.033959,0.869004849,0.028556,0.730743028,0.029641,0.740007793,0.034826,0.829015095,0.029982,0.74852109,0.028893,0.748725872,0.028221,0.696067891
698nm,0.029976,,0.052564,0.426158191,0.060674,0.351764222,0.038143,0.517463526,0.030289,0.493095543,0.045857,0.905992431,0.027119,0.479879266,0.075215,0.527791774,0.068707,0.430203342,0.032009,0.508883409,0.044576,0.462808342,0.065248,0.684418325,0.038289,0.7870367,0.029928,0.647897041,0.035662,1.007927638,0.025321,0.636138952,0.030264,0.724541987,0.030709,0.671952975,0.034298,0.969376427,0.028902,0.852383356,0.045511,1.006664389,0.046838,1.537314798,0.033001,0.829083431,0.027883,0.675486024,0.032332,0.812276158,0.03188,0.800920572,0.034146,0.868572358,0.028596,0.727396918,0.029822,0.740080682,0.034267,0.81083743,0.030109,0.747203047,0.028701,0.739309169,0.028315,0.694216015
699nm,0.030117,,0.052463,0.423348013,0.061049,0.352281279,0.038412,0.518673175,0.030263,0.490365707,0.045554,0.895792493,0.026555,0.467699162,0.075138,0.524783001,0.067933,0.423365592,0.031407,0.496975078,0.044465,0.459494536,0.064932,0.677914895,0.038032,0.778094053,0.030298,0.652836208,0.036372,1.023181813,0.025742,0.643687971,0.029932,0.713238761,0.03104,0.676015868,0.034908,0.981997986,0.028854,0.84698372,0.04654,1.024605488,0.047143,1.540081317,0.033399,0.83515401,0.027647,0.666633068,0.032671,0.816950109,0.032158,0.804122359,0.0344,0.87093668,0.028658,0.725561145,0.029963,0.740098575,0.033836,0.796890576,0.030148,0.744668152,0.0285,0.730694595,0.028528,0.696163677
700nm,0.029607,,0.053329,0.437748987,0.06197,0.363755703,0.039695,0.545230295,0.030812,0.507861519,0.046857,0.9372872,0.027494,0.492578576,0.075559,0.536813754,0.068951,0.43711191,0.031972,0.514630197,0.045247,0.475629901,0.066178,0.702825223,0.038071,0.792308876,0.031109,0.681857511,0.036317,1.039232933,0.025725,0.654343505,0.030169,0.731269434,0.031639,0.700930941,0.035258,1.008929007,0.029463,0.879758165,0.047626,1.066575766,0.047328,1.572757968,0.033728,0.857908561,0.028691,0.703723138,0.032528,0.827385249,0.032191,0.818813285,0.033654,0.866726619,0.028812,0.742025535,0.030905,0.776515854,0.034312,0.822021191,0.031068,0.780611375,0.028044,0.731388788,0.029043,0.720939488
701nm,0.029342,,0.053998,0.447243539,0.062887,0.372472216,0.040832,0.565912798,0.031191,0.518751551,0.047686,0.962484606,0.028097,0.507928092,0.075862,0.543834071,0.070173,0.448876433,0.032171,0.522510128,0.045817,0.485971387,0.066891,0.716813343,0.038111,0.800304524,0.031733,0.701816219,0.036127,1.043132616,0.025485,0.654093361,0.03062,0.748904401,0.032197,0.719734932,0.035326,1.020004506,0.029719,0.895416769,0.048196,1.089088797,0.047285,1.58552037,0.03372,0.865451369,0.029665,0.734184462,0.032579,0.836166671,0.032044,0.822435459,0.033293,0.865173216,0.028476,0.739995569,0.031327,0.794227786,0.034728,0.839501437,0.031149,0.789714984,0.028021,0.737389011,0.029384,0.735991748
702nm,0.02938,,0.054422,0.450172353,0.063799,0.377385143,0.041786,0.57838575,0.031362,0.520920899,0.047928,0.966117893,0.028286,0.510683399,0.07602,0.544261872,0.071646,0.457706027,0.031919,0.517746713,0.046125,0.4886055,0.066947,0.716485547,0.038151,0.800108299,0.032127,0.709611039,0.035771,1.031517567,0.024971,0.640072192,0.031334,0.765376206,0.032702,0.730078248,0.035048,1.010668633,0.02954,0.888872446,0.048127,1.086122991,0.04696,1.572586135,0.033294,0.8534125,0.030552,0.755159,0.032871,0.842569901,0.031676,0.811938919,0.033407,0.867012849,0.027534,0.714590708,0.031109,0.787680768,0.03507,0.846672313,0.030195,0.764538262,0.028536,0.749970272,0.029508,0.738141675
703nm,0.029486,,0.055369,0.456359328,0.064988,0.383036384,0.042436,0.585271202,0.032923,0.544883131,0.048264,0.969393406,0.029806,0.536191383,0.077621,0.553726374,0.073293,0.46654454,0.032633,0.527425357,0.04643,0.490068272,0.067791,0.722910086,0.038702,0.808746078,0.032785,0.721541489,0.035373,1.01637359,0.025265,0.645280079,0.032166,0.782874425,0.033005,0.734193884,0.035386,1.016747119,0.030264,0.907384197,0.048281,1.085681414,0.047051,1.569969236,0.033461,0.854609804,0.030929,0.761729134,0.033142,0.846462393,0.03184,0.813208696,0.033751,0.872791749,0.027963,0.723115631,0.031292,0.789466022,0.036337,0.874106987,0.030545,0.770619955,0.029093,0.761860381,0.029161,0.726839121
704nm,0.029743,,0.056438,0.461150791,0.066003,0.385657359,0.042995,0.587857087,0.034594,0.567591433,0.048603,0.967767238,0.031324,0.558630237,0.0794,0.561523024,0.07494,0.472906618,0.03334,0.534196071,0.046695,0.488606649,0.068976,0.729191067,0.039316,0.814477696,0.03333,0.727197746,0.03527,1.004657492,0.025736,0.651630034,0.03287,0.793096151,0.033168,0.731444536,0.035909,1.022859254,0.031188,0.927008036,0.048502,1.081227004,0.047247,1.56288712,0.0338,0.855808795,0.031227,0.762423091,0.033441,0.846718991,0.032244,0.816411207,0.034223,0.877350553,0.028764,0.737402078,0.031613,0.790673026,0.037439,0.892834273,0.031098,0.777792356,0.029778,0.773060527,0.028885,0.713738861
705nm,0.030403,,0.057595,0.460388489,0.066374,0.379406066,0.043446,0.581128178,0.035881,0.575927639,0.048905,0.952641362,0.032161,0.561106241,0.080965,0.560160805,0.076498,0.472258861,0.033538,0.525703158,0.046844,0.479525047,0.070749,0.731698174,0.039852,0.807659531,0.033416,0.713247083,0.036047,1.004500196,0.026309,0.651677486,0.033142,0.782299734,0.03303,0.712588847,0.036653,1.021387235,0.032231,0.937212527,0.048803,1.064319668,0.047536,1.53831169,0.034337,0.850532132,0.031559,0.7538021,0.033826,0.837874592,0.033072,0.819197911,0.034952,0.876587837,0.029944,0.750988389,0.03213,0.786158779,0.037591,0.876998445,0.031579,0.772676878,0.030807,0.782412379,0.029051,0.702257506
706nm,0.031236,,0.05858,0.455774546,0.066929,0.372375964,0.043812,0.570395697,0.036215,0.565786913,0.048926,0.927634532,0.032412,0.550405051,0.082429,0.555081118,0.077421,0.465210851,0.034166,0.521265027,0.047665,0.474917253,0.072035,0.725130632,0.040927,0.807326369,0.033353,0.692917406,0.036984,1.003126734,0.026964,0.650090352,0.033227,0.763390281,0.033141,0.695916416,0.036995,1.00342509,0.033199,0.939615846,0.04912,1.042665375,0.047866,1.507682409,0.034808,0.839205791,0.031442,0.730979669,0.034396,0.82927265,0.033533,0.808466094,0.035846,0.875034415,0.030355,0.740993965,0.032283,0.768837317,0.0379,0.860627422,0.032395,0.771504658,0.031576,0.780556677,0.029369,0.691011838
